0.000000,-0.000000,0.000000,0.006675,0.000793,0.050387,0.043577,0.001993,0.320710,0.124138,0.115572,0.396016,-0.118557,-0.021426,0.246197,-0.287181,-0.107805,0.086686,-0.440643,-0.057013,-0.119459,-0.482315,-0.029580,-0.186454,0.201694,-0.005894,0.238805,0.288732,-0.051928,0.083449,0.317320,-0.039765,-0.109789,0.346483,-0.040582,-0.149225,-0.072830,-0.002596,-0.076382,-0.210002,-0.051222,-0.540973,-0.319749,-0.244741,-0.826630,-0.325085,-0.158883,-0.868168,0.051933,0.001959,-0.067317,0.109104,0.103394,-0.457486,0.156109,0.182017,-0.685077,0.145258,0.203489,-0.702504
0.000000,-0.000000,0.000000,0.005654,-0.003440,0.050390,0.041529,-0.011217,0.315762,0.114918,0.103348,0.406047,-0.137447,-0.024587,0.241572,-0.305048,-0.104258,0.082823,-0.458091,-0.042813,-0.112604,-0.487159,-0.012548,-0.180474,0.203597,-0.027626,0.229220,0.294712,-0.053412,0.077409,0.338419,-0.033725,-0.105875,0.365053,-0.034470,-0.144714,-0.074942,0.003901,-0.076624,-0.199540,-0.042454,-0.536950,-0.306236,-0.233830,-0.818511,-0.305769,-0.150108,-0.859863,0.052756,-0.000353,-0.072459,0.122891,0.108694,-0.451818,0.151792,0.162447,-0.717108,0.174315,0.154429,-0.664948
0.000000,-0.000000,0.000000,0.005576,-0.007603,0.053238,0.040659,-0.019425,0.327079,0.100842,0.095439,0.433969,-0.135533,-0.016470,0.250728,-0.310687,-0.091491,0.098497,-0.456003,-0.021311,-0.093977,-0.492840,0.012000,-0.158145,0.207624,-0.034903,0.232131,0.286070,-0.058597,0.075441,0.375206,-0.023290,-0.078961,0.398516,-0.016854,-0.125007,-0.076315,0.010313,-0.075168,-0.183737,-0.036762,-0.529026,-0.276916,-0.218622,-0.807582,-0.271250,-0.138345,-0.850120,0.056998,0.000006,-0.076197,0.127004,0.106062,-0.443132,0.187772,0.153818,-0.711846,0.177653,0.126117,-0.638598
0.000000,-0.000000,0.000000,0.004426,-0.010911,0.055080,0.032854,-0.022089,0.334085,0.099223,0.087119,0.448670,-0.148191,-0.018721,0.261376,-0.322754,-0.083086,0.106177,-0.461084,0.001646,-0.082246,-0.494733,0.040128,-0.145655,0.205910,-0.046286,0.234961,0.287421,-0.054127,0.076074,0.395428,-0.007524,-0.070224,0.396449,0.003464,-0.088815,-0.078991,0.013013,-0.075349,-0.168606,-0.034581,-0.526426,-0.243257,-0.206489,-0.808060,-0.234536,-0.128787,-0.850312,0.062898,0.000915,-0.079391,0.127092,0.097438,-0.439959,0.235213,0.167532,-0.706060,0.197415,0.121095,-0.627065
0.000000,-0.000000,0.000000,0.002330,-0.013330,0.056638,0.023739,-0.020541,0.342709,0.097506,0.081683,0.462596,-0.144096,-0.012049,0.270338,-0.322677,-0.068022,0.115934,-0.454541,0.025639,-0.072854,-0.496212,0.069686,-0.133498,0.203364,-0.050145,0.240625,0.280576,-0.057173,0.078083,0.402061,0.004982,-0.060650,0.412934,0.024657,-0.079510,-0.077026,0.015574,-0.075447,-0.159355,-0.041261,-0.527837,-0.206746,-0.199612,-0.816900,-0.196179,-0.123889,-0.858303,0.068542,0.001660,-0.080470,0.127003,0.085884,-0.442262,0.252067,0.143830,-0.697312,0.209911,0.109539,-0.619236
0.000000,-0.000000,0.000000,0.002318,-0.013662,0.057318,0.023719,-0.015659,0.345805,0.100589,0.079194,0.471292,-0.152525,-0.013865,0.276989,-0.326790,-0.059085,0.117240,-0.457198,0.046160,-0.069669,-0.493060,0.093989,-0.131144,0.191888,-0.056818,0.248183,0.280734,-0.055463,0.078807,0.401224,0.010519,-0.058194,0.427412,0.042186,-0.085537,-0.077475,0.014807,-0.075693,-0.150744,-0.039085,-0.530190,-0.180637,-0.190988,-0.824515,-0.169215,-0.116523,-0.865243,0.066702,-0.001904,-0.080752,0.124343,0.073551,-0.448109,0.253535,0.109370,-0.693538,0.224388,0.114302,-0.616295
0.000000,-0.000000,0.000000,0.002327,-0.012645,0.059751,0.014499,-0.010873,0.359821,0.089715,0.084238,0.485098,-0.161344,-0.010573,0.284185,-0.339454,-0.051088,0.122740,-0.451465,0.049319,-0.035924,-0.483019,0.106228,-0.096715,0.200011,-0.045209,0.257806,0.287582,-0.052957,0.082125,0.408784,0.018967,-0.052868,0.448745,0.063450,-0.096282,-0.073811,0.014191,-0.076142,-0.136072,-0.027230,-0.528913,-0.155753,-0.175165,-0.828607,-0.145519,-0.101592,-0.869300,0.065531,-0.004449,-0.083059,0.129788,0.070384,-0.461022,0.271189,0.095728,-0.691365,0.214809,0.091047,-0.661046
0.000000,-0.000000,0.000000,0.000855,-0.013273,0.061062,0.006043,-0.010509,0.369992,0.081825,0.087576,0.492027,-0.164022,-0.007504,0.286284,-0.345042,-0.047188,0.124682,-0.453436,0.041665,-0.013719,-0.478888,0.094943,-0.058731,0.190652,-0.047419,0.265816,0.290943,-0.054155,0.080703,0.412843,0.021686,-0.056359,0.459355,0.069650,-0.117779,-0.072111,0.013676,-0.076616,-0.130595,-0.023150,-0.528673,-0.143120,-0.166798,-0.832332,-0.132643,-0.093341,-0.872766,0.066444,-0.004581,-0.083466,0.128537,0.063309,-0.469407,0.264094,0.073465,-0.697044,0.207355,0.067804,-0.733286
0.000000,-0.000000,0.000000,-0.000410,-0.013210,0.062149,-0.000373,-0.007786,0.376917,0.076351,0.092181,0.496766,-0.171835,-0.007121,0.286555,-0.345547,-0.040627,0.124993,-0.453916,0.039700,-0.002447,-0.477222,0.099681,-0.050830,0.184926,-0.046129,0.272163,0.294903,-0.059196,0.076826,0.419361,0.026204,-0.065080,0.470835,0.076560,-0.135263,-0.070635,0.013200,-0.077155,-0.124074,-0.016162,-0.529657,-0.131326,-0.156147,-0.836705,-0.121192,-0.082758,-0.877172,0.067954,-0.005212,-0.083805,0.134775,0.057657,-0.484796,0.242778,0.059983,-0.724950,0.229659,0.124988,-0.784180
0.000000,-0.000000,0.000000,-0.001818,-0.012577,0.062905,-0.006939,-0.004167,0.381510,0.058556,0.095009,0.505960,-0.175519,-0.002435,0.285519,-0.343527,-0.033083,0.124265,-0.450127,0.043029,0.000569,-0.476998,0.102990,-0.051887,0.176226,-0.046060,0.279401,0.293928,-0.065853,0.074872,0.415474,0.019162,-0.077219,0.472612,0.069817,-0.149902,-0.069711,0.011546,-0.077700,-0.117395,-0.008353,-0.532100,-0.120373,-0.145299,-0.843429,-0.110046,-0.071305,-0.883846,0.070113,-0.005383,-0.083646,0.145826,0.053251,-0.505170,0.241048,0.061597,-0.823513,0.242858,0.137805,-0.889440
0.000000,-0.000000,0.000000,-0.002873,-0.011684,0.063372,-0.010934,-0.000598,0.384279,0.050964,0.100376,0.509454,-0.178754,0.003131,0.283764,-0.340502,-0.026477,0.122170,-0.444701,0.048998,-0.001476,-0.455082,0.089442,-0.035693,0.168271,-0.045731,0.286208,0.284293,-0.079613,0.077991,0.405189,0.009451,-0.085372,0.458262,0.056193,-0.160459,-0.069052,0.010357,-0.078213,-0.111763,-0.004903,-0.534521,-0.112008,-0.136755,-0.852324,-0.101316,-0.061812,-0.892731,0.071719,-0.006045,-0.082617,0.156516,0.046239,-0.528748,0.226939,0.048335,-0.892800,0.252084,0.127370,-0.989953
0.000000,-0.000000,0.000000,-0.003936,-0.010741,0.063623,-0.016947,0.001492,0.386538,0.033741,0.100773,0.518636,-0.182980,0.007890,0.281482,-0.336788,-0.021679,0.119377,-0.435131,0.051033,-0.010683,-0.440656,0.086953,-0.035593,0.162027,-0.042423,0.290186,0.278236,-0.084673,0.078473,0.395619,0.004943,-0.093216,0.440228,0.039764,-0.173364,-0.067788,0.010539,-0.079185,-0.106450,-0.000347,-0.536159,-0.105438,-0.128123,-0.860504,-0.094542,-0.052253,-0.901031,0.073022,-0.007696,-0.080551,0.162155,0.043977,-0.539451,0.215956,0.039135,-0.924021,0.248342,0.094466,-1.016142
0.000000,-0.000000,0.000000,-0.004927,-0.009624,0.063649,-0.022640,0.003949,0.387070,0.021846,0.104998,0.521472,-0.191262,0.009185,0.279549,-0.333373,-0.019817,0.111090,-0.413363,0.049089,-0.040573,-0.427404,0.100135,-0.088289,0.156860,-0.038407,0.291760,0.271913,-0.086807,0.076490,0.387545,0.004609,-0.107350,0.419200,0.028154,-0.190349,-0.066663,0.010358,-0.080369,-0.100950,0.004114,-0.535276,-0.099898,-0.118648,-0.868208,-0.088946,-0.041936,-0.909018,0.074830,-0.008032,-0.079080,0.164128,0.039995,-0.543693,0.198727,0.021048,-0.929651,0.219907,0.099974,-0.972312
0.000000,-0.000000,0.000000,-0.005694,-0.008445,0.063636,-0.027045,0.006397,0.387030,0.011227,0.107912,0.524535,-0.198144,0.010068,0.277460,-0.329954,-0.021722,0.099348,-0.396140,0.059234,-0.086956,-0.414671,0.117883,-0.150652,0.152776,-0.035146,0.292739,0.254860,-0.093071,0.079206,0.362398,-0.006806,-0.119735,0.399429,0.022210,-0.202547,-0.065713,0.010099,-0.081577,-0.095482,0.007138,-0.532096,-0.095684,-0.110519,-0.874164,-0.084709,-0.032879,-0.915416,0.076284,-0.008260,-0.077888,0.165596,0.039032,-0.545683,0.176461,-0.010721,-0.933409,0.208475,0.044778,-1.022197
0.000000,-0.000000,0.000000,-0.006256,-0.007447,0.063616,-0.030502,0.008013,0.386737,-0.000086,0.110368,0.527340,-0.204276,0.009931,0.274692,-0.323531,-0.038931,0.072533,-0.377675,0.066825,-0.134711,-0.394493,0.128444,-0.212876,0.148931,-0.032720,0.294018,0.245144,-0.094197,0.077827,0.346576,-0.010535,-0.132022,0.368240,0.007160,-0.220448,-0.065000,0.009497,-0.082715,-0.091275,0.008341,-0.528924,-0.093416,-0.105274,-0.878486,-0.082572,-0.026550,-0.920297,0.077373,-0.008021,-0.076880,0.164587,0.034416,-0.542397,0.158928,-0.038083,-0.922032,0.192899,0.000047,-1.016954
0.000000,-0.000000,0.000000,-0.006731,-0.006634,0.063722,-0.034117,0.008385,0.386996,-0.010959,0.112560,0.529833,-0.209767,0.008727,0.272533,-0.316860,-0.045816,0.056052,-0.351986,0.064804,-0.179408,-0.359014,0.122953,-0.268448,0.145139,-0.030253,0.295761,0.235094,-0.095294,0.074889,0.322927,-0.016638,-0.146731,0.346622,0.003008,-0.230977,-0.064466,0.008322,-0.083706,-0.088140,0.009854,-0.527047,-0.091673,-0.101168,-0.882365,-0.081325,-0.021580,-0.924700,0.078350,-0.007194,-0.075959,0.162662,0.028729,-0.537523,0.145809,-0.057669,-0.912735,0.165501,0.007786,-0.967712
0.000000,-0.000000,0.000000,-0.007260,-0.005739,0.063932,-0.038902,0.008322,0.387596,-0.021532,0.114750,0.532372,-0.213082,0.008885,0.271081,-0.306517,-0.053305,0.042866,-0.326986,0.058989,-0.205200,-0.320802,0.107137,-0.302898,0.141834,-0.026706,0.297968,0.228899,-0.092445,0.072352,0.305105,-0.019949,-0.153646,0.329846,0.001312,-0.239092,-0.063493,0.007904,-0.084498,-0.085455,0.012819,-0.525525,-0.090001,-0.096804,-0.885610,-0.080332,-0.016584,-0.928454,0.078984,-0.007224,-0.074691,0.160246,0.023455,-0.532179,0.136755,-0.078083,-0.903035,0.153032,-0.049116,-0.981353
0.000000,-0.000000,0.000000,-0.007621,-0.004394,0.064254,-0.042289,0.010366,0.388174,-0.030525,0.117013,0.535729,-0.215398,0.007879,0.270261,-0.292205,-0.059013,0.031090,-0.290678,0.040771,-0.225183,-0.282264,0.085890,-0.322941,0.139392,-0.022051,0.300682,0.224972,-0.087070,0.070954,0.283782,-0.024157,-0.164601,0.306724,-0.004250,-0.240927,-0.062702,0.005822,-0.085224,-0.083194,0.016762,-0.523502,-0.088061,-0.091028,-0.887893,-0.079356,-0.010514,-0.931327,0.079701,-0.006140,-0.073411,0.157658,0.017593,-0.526885,0.133303,-0.086648,-0.898479,0.143141,-0.031777,-0.951332
0.000000,-0.000000,0.000000,-0.007866,-0.002881,0.064671,-0.044635,0.013412,0.389041,-0.037477,0.118264,0.539989,-0.216737,0.005223,0.270617,-0.281101,-0.060334,0.024060,-0.267359,0.031181,-0.233466,-0.249633,0.064308,-0.331031,0.137141,-0.017941,0.303736,0.221882,-0.081418,0.070365,0.269840,-0.023489,-0.175509,0.294790,-0.003758,-0.244969,-0.062044,0.003865,-0.085674,-0.082162,0.019081,-0.521108,-0.086386,-0.084892,-0.888833,-0.078661,-0.004170,-0.932826,0.080233,-0.005222,-0.072208,0.155042,0.009969,-0.522214,0.131622,-0.115563,-0.889492,0.141546,-0.088548,-0.968304
0.000000,-0.000000,0.000000,-0.007981,-0.001676,0.065060,-0.046026,0.015761,0.390116,-0.042660,0.118886,0.544029,-0.216394,0.002236,0.271634,-0.269741,-0.062242,0.021601,-0.236695,0.009423,-0.229639,-0.224400,0.044884,-0.326047,0.135801,-0.015303,0.306353,0.219669,-0.076382,0.069634,0.262246,-0.020378,-0.180349,0.287790,-0.000457,-0.246474,-0.061835,0.002169,-0.085842,-0.082049,0.019464,-0.518919,-0.084949,-0.079002,-0.889027,-0.077998,0.002031,-0.933449,0.080630,-0.004106,-0.071304,0.153643,0.004156,-0.518736,0.131126,-0.133765,-0.879928,0.142381,-0.120646,-0.975110
0.000000,-0.000000,0.000000,-0.008073,-0.000885,0.065349,-0.046875,0.016196,0.391233,-0.046240,0.119059,0.547487,-0.214665,0.000506,0.272506,-0.258251,-0.063632,0.020955,-0.222818,0.002913,-0.227040,-0.208749,0.026661,-0.321611,0.135819,-0.015941,0.309190,0.217861,-0.071543,0.068640,0.257389,-0.015928,-0.182885,0.282713,0.003988,-0.247492,-0.061760,0.001327,-0.085756,-0.082674,0.019779,-0.517522,-0.083988,-0.074236,-0.890170,-0.077646,0.007318,-0.934896,0.080835,-0.003042,-0.070738,0.152399,-0.000110,-0.516628,0.131921,-0.164488,-0.871980,0.143566,-0.142424,-0.977049
0.000000,-0.000000,0.000000,-0.007768,-0.001710,0.065548,-0.042800,0.006538,0.393991,-0.049767,0.110285,0.550314,-0.210996,-0.002393,0.273407,-0.248066,-0.064218,0.022391,-0.212833,-0.008944,-0.213707,-0.202599,0.010203,-0.304971,0.137318,-0.016423,0.311055,0.216855,-0.067567,0.066877,0.253545,-0.010042,-0.184383,0.278362,0.010211,-0.248285,-0.062167,0.001913,-0.085495,-0.083718,0.020652,-0.516611,-0.083651,-0.068326,-0.890834,-0.077924,0.013762,-0.935637,0.080759,-0.001702,-0.070488,0.151461,-0.003152,-0.514679,0.131880,-0.171369,-0.869135,0.144084,-0.150970,-0.978972
0.000000,-0.000000,0.000000,-0.007140,-0.002861,0.065778,-0.038734,0.001706,0.396148,-0.049552,0.102042,0.554399,-0.205735,-0.007410,0.275868,-0.239144,-0.066160,0.024769,-0.208885,-0.018459,-0.197066,-0.198862,-0.004910,-0.271942,0.140811,-0.018569,0.311782,0.216665,-0.064364,0.063877,0.250692,-0.003500,-0.184934,0.274516,0.017212,-0.248949,-0.063064,0.002707,-0.085181,-0.085392,0.021451,-0.516155,-0.084211,-0.061601,-0.891414,-0.079032,0.020894,-0.936305,0.080491,-0.000541,-0.070653,0.150153,-0.004622,-0.513988,0.132039,-0.172907,-0.868922,0.142796,-0.105523,-0.944152
0.000000,-0.000000,0.000000,-0.006220,-0.004006,0.065964,-0.033454,-0.001251,0.397658,-0.041348,0.089514,0.561340,-0.200298,-0.010023,0.278120,-0.233939,-0.065885,0.027238,-0.213756,-0.034141,-0.173846,-0.200059,-0.008038,-0.259204,0.147051,-0.022796,0.311930,0.217545,-0.062519,0.059707,0.248332,0.003690,-0.184211,0.270314,0.025589,-0.249982,-0.064425,0.003773,-0.084805,-0.088735,0.021884,-0.516534,-0.086226,-0.054465,-0.892454,-0.081474,0.028484,-0.937387,0.079934,0.000150,-0.071072,0.147824,-0.004483,-0.514149,0.138628,-0.176929,-0.870465,0.151517,-0.144977,-0.965281
0.000000,-0.000000,0.000000,-0.004928,-0.005305,0.066122,-0.026152,-0.003908,0.398797,-0.027938,0.077873,0.568398,-0.195014,-0.011342,0.280270,-0.227594,-0.065773,0.048164,-0.216648,-0.032487,-0.165993,-0.203369,-0.003264,-0.251973,0.154496,-0.026062,0.311223,0.217655,-0.058877,0.054808,0.245112,0.012772,-0.183832,0.265042,0.036184,-0.252182,-0.066564,0.005510,-0.084400,-0.093805,0.023943,-0.517049,-0.090508,-0.045022,-0.893375,-0.086084,0.038316,-0.938336,0.079325,0.000163,-0.072047,0.144031,-0.004663,-0.517097,0.144128,-0.176072,-0.872981,0.154578,-0.156072,-0.977120
0.000000,-0.000000,0.000000,-0.003591,-0.006753,0.066328,-0.018463,-0.007013,0.400667,-0.021814,0.075397,0.571866,-0.188714,-0.012641,0.282451,-0.227709,-0.061876,0.061219,-0.220874,-0.027408,-0.161769,-0.208267,0.003453,-0.247018,0.162792,-0.029618,0.310438,0.218864,-0.055141,0.050001,0.242353,0.021587,-0.183185,0.259688,0.047199,-0.254340,-0.068746,0.007193,-0.083827,-0.099860,0.025779,-0.517634,-0.096035,-0.035267,-0.894084,-0.091832,0.048437,-0.939038,0.078461,0.000233,-0.073194,0.139426,-0.003326,-0.519752,0.144861,-0.169987,-0.874288,0.152546,-0.154267,-0.981728
0.000000,-0.000000,0.000000,-0.002475,-0.007893,0.066519,-0.012581,-0.008083,0.402239,-0.009736,0.071962,0.575815,-0.183080,-0.013222,0.283961,-0.219264,-0.069392,0.048677,-0.227098,-0.019960,-0.161565,-0.215614,0.010964,-0.252246,0.172916,-0.033636,0.308931,0.219645,-0.051326,0.045276,0.240240,0.027305,-0.180788,0.254912,0.057166,-0.256682,-0.070842,0.008471,-0.083319,-0.106587,0.028097,-0.517967,-0.103164,-0.025362,-0.894222,-0.099073,0.058629,-0.939180,0.077705,-0.000023,-0.074553,0.134209,-0.002337,-0.522629,0.145218,-0.165076,-0.879349,0.147983,-0.150365,-0.985797
0.000000,-0.000000,0.000000,-0.001705,-0.008600,0.066533,-0.008942,-0.007269,0.402300,0.002701,0.071699,0.576869,-0.177514,-0.015767,0.287005,-0.220714,-0.066386,0.041676,-0.234612,-0.009842,-0.167866,-0.224961,0.020903,-0.259472,0.181422,-0.035431,0.306563,0.221283,-0.046736,0.039417,0.239407,0.031254,-0.179754,0.251482,0.065364,-0.261474,-0.072754,0.009482,-0.082951,-0.114764,0.032970,-0.518962,-0.112025,-0.014775,-0.895159,-0.108081,0.069452,-0.940122,0.077328,-0.000817,-0.076531,0.128286,-0.002449,-0.526945,0.140967,-0.156980,-0.883347,0.140842,-0.144030,-0.988959
0.000000,-0.000000,0.000000,-0.000590,-0.009370,0.066536,-0.001426,-0.007509,0.402236,0.013081,0.075784,0.575352,-0.174538,-0.016428,0.290557,-0.226301,-0.059848,0.037440,-0.243632,0.001806,-0.176414,-0.236176,0.031413,-0.265721,0.187167,-0.034078,0.303895,0.220040,-0.040239,0.034364,0.236350,0.036032,-0.180221,0.248508,0.073168,-0.267353,-0.074540,0.009485,-0.082585,-0.124659,0.040048,-0.520342,-0.122971,-0.003269,-0.896265,-0.119171,0.081144,-0.941231,0.076352,-0.000762,-0.078677,0.120320,-0.000571,-0.530716,0.133328,-0.147079,-0.886835,0.131025,-0.135145,-0.991402
0.000000,-0.000000,0.000000,-0.000089,-0.009112,0.066461,0.002752,-0.004427,0.401399,0.024839,0.078933,0.574656,-0.174660,-0.014492,0.293012,-0.233872,-0.052077,0.034685,-0.251760,0.009898,-0.180597,-0.247001,0.040424,-0.271225,0.192614,-0.032066,0.299543,0.222210,-0.036918,0.025832,0.235868,0.037421,-0.183537,0.247920,0.075432,-0.276086,-0.076335,0.009087,-0.082320,-0.134032,0.047140,-0.520930,-0.134076,0.007514,-0.896897,-0.143030,0.058125,-0.976852,0.076634,-0.002147,-0.080941,0.113260,0.000979,-0.533319,0.124123,-0.136633,-0.888396,0.125288,-0.074357,-0.956128
0.000000,-0.000000,0.000000,0.000056,-0.008508,0.066471,0.004124,-0.000861,0.401070,0.027978,0.084337,0.573838,-0.171585,-0.013479,0.296009,-0.239647,-0.046235,0.033055,-0.257958,0.016058,-0.183174,-0.255725,0.047856,-0.274540,0.194924,-0.029216,0.296573,0.224399,-0.034734,0.019687,0.236912,0.038379,-0.189540,0.247351,0.074326,-0.286879,-0.076792,0.007560,-0.081710,-0.141237,0.053179,-0.521551,-0.143028,0.016327,-0.896854,-0.159027,0.050267,-0.995212,0.076133,-0.002348,-0.082451,0.107394,0.003246,-0.535012,0.115876,-0.126224,-0.889198,0.118678,-0.032660,-0.933883
0.000000,-0.000000,0.000000,0.000544,-0.008418,0.066519,0.008042,-0.000211,0.401341,0.031723,0.087455,0.573446,-0.169962,-0.011629,0.298437,-0.243470,-0.042609,0.032363,-0.259072,0.019323,-0.189461,-0.260589,0.052055,-0.277624,0.196947,-0.027391,0.293508,0.228908,-0.035453,0.014001,0.236932,0.038791,-0.194577,0.246255,0.072426,-0.294705,-0.077707,0.007139,-0.081072,-0.145721,0.057566,-0.522180,-0.148848,0.021839,-0.896664,-0.168039,0.050507,-1.001596,0.075471,-0.002236,-0.083578,0.102951,0.005434,-0.535814,0.109087,-0.118564,-0.889963,0.108017,-0.072057,-0.972631
